,date,max_temp,min_temp,avg_temp,precipitation,snowfall,snowdepth,year,month,day,phil_pred,spring
407,1959-01-12,40.0,2.0,21.0,0.0025,0.0025,1.0,1959,1,12,False,False
411,1959-01-16,36.0,5.0,20.5,0.63,1.0,1.0,1959,1,16,False,False
412,1959-01-17,14.0,4.0,9.0,0.28,3.0,4.0,1959,1,17,False,False
413,1959-01-18,15.0,-6.0,4.5,0.0025,0.0025,4.0,1959,1,18,False,False
415,1959-01-20,41.0,32.0,36.5,0.1,1.2,3.0,1959,1,20,False,False
417,1959-01-22,64.0,10.0,37.0,0.7,0.0025,0.025,1959,1,22,False,False
418,1959-01-23,21.0,14.0,17.5,0.0025,0.0025,0.025,1959,1,23,False,False
419,1959-01-24,42.0,12.0,27.0,0.0025,0.0025,0.025,1959,1,24,False,False
421,1959-01-26,34.0,23.0,28.5,0.28,2.7,3.0,1959,1,26,False,False
423,1959-01-28,39.0,-1.0,19.0,0.0,0.0,3.0,1959,1,28,False,False
424,1959-01-29,44.0,11.0,27.5,0.0,0.0,3.0,1959,1,29,False,False
425,1959-01-30,53.0,34.0,43.5,0.08,0.0,0.025,1959,1,30,False,False
428,1959-02-02,24.0,-2.0,11.0,0.0,0.0,0.0,1959,2,2,False,False
429,1960-01-01,42.0,16.0,29.0,0.0,0.0,0.0,1960,1,1,False,False
431,1960-01-03,49.0,31.0,40.0,0.95,0.0,0.0,1960,1,3,False,False
434,1960-01-06,37.0,18.0,27.5,0.0,0.0,0.0,1960,1,6,False,False
436,1960-01-08,40.0,34.0,37.0,0.0,0.0,0.0,1960,1,8,False,False
437,1960-01-09,48.0,21.0,34.5,0.0,0.0,0.0,1960,1,9,False,False
439,1960-01-11,44.0,27.0,35.5,0.0025,0.0,0.0,1960,1,11,False,False
440,1960-01-12,40.0,25.0,32.5,0.0,0.0,0.0,1960,1,12,False,False
441,1960-01-13,58.0,38.0,48.0,0.96,0.0,0.0,1960,1,13,False,False
442,1960-01-14,44.0,35.0,39.5,0.1,0.0,0.0,1960,1,14,False,False
443,1960-01-15,57.0,30.0,43.5,0.2,0.0,0.0,1960,1,15,False,False
444,1960-01-16,35.0,18.0,26.5,0.0025,0.0025,0.025,1960,1,16,False,False
446,1960-01-18,38.0,28.0,33.0,0.02,0.0,0.0,1960,1,18,False,False
447,1960-01-19,35.0,25.0,30.0,0.4,1.0,1.0,1960,1,19,False,False
448,1960-01-20,27.0,18.0,22.5,0.1,1.0,2.0,1960,1,20,False,False
449,1960-01-21,21.0,16.0,18.5,0.0025,0.0025,2.0,1960,1,21,False,False
451,1960-01-23,22.0,18.0,20.0,0.02,0.5,3.0,1960,1,23,False,False
452,1960-01-24,28.0,14.0,21.0,0.0025,0.0025,3.0,1960,1,24,False,False
453,1960-01-25,30.0,1.0,15.5,0.0,0.0,2.0,1960,1,25,False,False
454,1960-01-26,39.0,27.0,33.0,0.0025,0.0,2.0,1960,1,26,False,False
455,1960-01-27,44.0,23.0,33.5,0.0,0.0,1.0,1960,1,27,False,False
456,1960-01-28,39.0,34.0,36.5,0.0025,0.0,0.025,1960,1,28,False,False
457,1960-01-29,43.0,32.0,37.5,0.03,0.0,0.025,1960,1,29,False,False
458,1960-01-30,42.0,22.0,32.0,0.0,0.0,0.0,1960,1,30,False,False
459,1960-01-31,43.0,24.0,33.5,0.0,0.0,0.0,1960,1,31,False,False
460,1960-02-01,40.0,19.0,29.5,0.0,0.0,0.0,1960,2,1,False,False
461,1960-02-02,32.0,17.0,24.5,0.0025,0.0025,0.025,1960,2,2,False,False
462,1961-01-01,36.0,29.0,32.5,0.71,5.0,8.0,1961,1,1,False,True
463,1961-01-02,32.0,25.0,28.5,0.0025,0.0025,7.0,1961,1,2,False,True
464,1961-01-03,29.0,14.0,21.5,0.01,0.0025,7.0,1961,1,3,False,True
465,1961-01-04,24.0,9.0,16.5,0.05,1.8,8.0,1961,1,4,False,True
466,1961-01-05,40.0,13.0,26.5,0.0025,0.0025,8.0,1961,1,5,False,True
467,1961-01-06,45.0,27.0,36.0,0.0,0.0,7.0,1961,1,6,False,True
468,1961-01-07,47.0,23.0,35.0,0.0,0.0,5.0,1961,1,7,False,True
469,1961-01-08,43.0,21.0,32.0,0.0025,0.0025,3.0,1961,1,8,False,True
470,1961-01-09,25.0,15.0,20.0,0.0025,0.0025,3.0,1961,1,9,False,True
472,1961-01-11,44.0,6.0,25.0,0.0,0.0,2.0,1961,1,11,False,True
473,1961-01-12,45.0,13.0,29.0,0.0,0.0,1.0,1961,1,12,False,True
474,1961-01-13,51.0,15.0,33.0,0.0,0.0,1.0,1961,1,13,False,True
475,1961-01-14,51.0,25.0,38.0,0.0,0.0,0.025,1961,1,14,False,True
476,1961-01-15,39.0,30.0,34.5,0.0,0.0,0.025,1961,1,15,False,True
477,1961-01-16,40.0,28.0,34.0,0.23,2.0,2.0,1961,1,16,False,True
478,1961-01-17,38.0,28.0,33.0,0.0,0.0,1.0,1961,1,17,False,True
481,1961-01-20,18.0,2.0,10.0,0.56,7.5,9.0,1961,1,20,False,True
483,1961-01-22,13.0,-2.0,5.5,0.02,0.5,9.0,1961,1,22,False,True
484,1961-01-23,20.0,-14.0,3.0,0.01,0.0025,9.0,1961,1,23,False,True
487,1961-01-26,15.0,-10.0,2.5,0.0,0.0,9.0,1961,1,26,False,True
488,1961-01-27,16.0,3.0,9.5,0.15,2.7,11.0,1961,1,27,False,True
489,1961-01-28,15.0,-13.0,1.0,0.01,0.4,11.0,1961,1,28,False,True
490,1961-01-29,23.0,3.0,13.0,0.0,0.0,11.0,1961,1,29,False,True
491,1961-01-30,20.0,8.0,14.0,0.0025,0.0025,11.0,1961,1,30,False,True
492,1961-01-31,24.0,3.0,13.5,0.01,0.1,11.0,1961,1,31,False,True
493,1961-02-01,22.0,11.0,16.5,0.13,2.5,13.0,1961,2,1,False,True
495,1963-01-01,21.0,-7.0,7.0,0.0,0.0,3.0,1963,1,1,False,False
496,1963-01-02,26.0,10.0,18.0,0.0,0.0,3.0,1963,1,2,False,False
497,1963-01-03,33.0,15.0,24.0,0.0,0.0,3.0,1963,1,3,False,False
498,1963-01-04,35.0,22.0,28.5,0.0,0.0,2.0,1963,1,4,False,False
499,1963-01-05,41.0,23.0,32.0,0.0,0.0,2.0,1963,1,5,False,False
500,1963-01-06,36.0,26.0,31.0,0.0,0.0,2.0,1963,1,6,False,False
501,1963-01-07,36.0,26.0,31.0,0.0025,0.0025,2.0,1963,1,7,False,False
502,1963-01-08,34.0,31.0,32.5,0.05,0.0025,2.0,1963,1,8,False,False
503,1963-01-09,45.0,31.0,38.0,0.0,0.0,1.0,1963,1,9,False,False
504,1963-01-10,54.0,23.0,38.5,0.0,0.0,1.0,1963,1,10,False,False
505,1963-01-11,43.0,34.0,38.5,0.28,0.0,0.025,1963,1,11,False,False
506,1963-01-12,47.0,35.0,41.0,0.3,0.0,0.025,1963,1,12,False,False
509,1963-01-15,25.0,9.0,17.0,0.0,0.0,1.0,1963,1,15,False,False
510,1963-01-16,29.0,7.0,18.0,0.0025,0.0025,1.0,1963,1,16,False,False
511,1963-01-17,43.0,10.0,26.5,0.0025,0.0025,1.0,1963,1,17,False,False
512,1963-01-18,47.0,18.0,32.5,0.0,0.0,0.025,1963,1,18,False,False
513,1963-01-19,47.0,20.0,33.5,0.0,0.0,0.025,1963,1,19,False,False
515,1963-01-21,31.0,3.0,17.0,0.05,0.0,0.025,1963,1,21,False,False
516,1963-01-22,35.0,5.0,20.0,0.0025,0.0025,0.025,1963,1,22,False,False
517,1963-01-23,41.0,4.0,22.5,0.0025,0.0025,0.025,1963,1,23,False,False
518,1963-01-24,5.0,-15.0,-5.0,0.11,2.0,2.0,1963,1,24,False,False
520,1963-01-26,31.0,12.0,21.5,0.0,0.0,2.0,1963,1,26,False,False
521,1963-01-27,25.0,9.0,17.0,0.38,6.4,8.0,1963,1,27,False,False
522,1963-01-28,10.0,-5.0,2.5,0.01,0.2,8.0,1963,1,28,False,False
523,1963-01-29,31.0,-22.0,4.5,0.0,0.0,7.0,1963,1,29,False,False
524,1963-01-30,32.0,21.0,26.5,0.0025,0.0025,6.0,1963,1,30,False,False
525,1963-01-31,25.0,7.0,16.0,0.1,1.0,7.0,1963,1,31,False,False
526,1963-02-01,35.0,2.0,18.5,0.0,0.0,6.0,1963,2,1,False,False
531,1964-01-04,46.0,31.0,38.5,0.0,0.0,3.0,1964,1,4,,True
533,1964-01-06,41.0,18.0,29.5,0.0,0.0,2.0,1964,1,6,,True
534,1964-01-07,40.0,25.0,32.5,0.39,0.0025,0.025,1964,1,7,,True
536,1964-01-09,47.0,34.0,40.5,0.22,0.0,0.025,1964,1,9,,True
537,1964-01-10,43.0,11.0,27.0,0.28,0.2,0.025,1964,1,10,,True
539,1964-01-12,18.0,9.0,13.5,0.0,0.0,0.025,1964,1,12,,True
540,1964-01-13,16.0,10.0,13.0,1.1,15.6,16.0,1964,1,13,,True
541,1964-01-14,15.0,4.0,9.5,0.36,5.0,18.0,1964,1,14,,True
542,1964-01-15,25.0,-7.0,9.0,0.0025,0.0025,18.0,1964,1,15,,True
545,1964-01-18,42.0,15.0,28.5,0.0,0.0,10.0,1964,1,18,,True
546,1964-01-19,45.0,9.0,27.0,0.0,0.0,6.0,1964,1,19,,True
547,1964-01-20,44.0,32.0,38.0,0.0025,0.0,5.0,1964,1,20,,True
549,1964-01-22,52.0,20.0,36.0,0.0,0.0,3.0,1964,1,22,,True
550,1964-01-23,57.0,27.0,42.0,0.0,0.0,2.0,1964,1,23,,True
551,1964-01-24,50.0,30.0,40.0,0.0,0.0,2.0,1964,1,24,,True
552,1964-01-25,54.0,34.0,44.0,0.12,0.0,0.025,1964,1,25,,True
553,1964-01-26,38.0,32.0,35.0,0.0025,0.0,0.025,1964,1,26,,True
556,1964-01-29,29.0,5.0,17.0,0.0025,0.0025,1.0,1964,1,29,,True
557,1964-01-30,36.0,21.0,28.5,0.0,0.0,0.025,1964,1,30,,True
558,1964-01-31,40.0,16.0,28.0,0.0,0.0,0.025,1964,1,31,,True
559,1964-02-01,39.0,34.0,36.5,0.07,0.0,0.025,1964,2,1,,True
560,1964-02-02,35.0,30.0,32.5,0.18,0.0025,0.025,1964,2,2,,True
562,1965-01-02,53.0,34.0,43.5,0.77,0.0025,0.0,1965,1,2,False,True
563,1965-01-03,34.0,21.0,27.5,0.59,0.5,1.0,1965,1,3,False,True
565,1965-01-05,44.0,18.0,31.0,0.0,0.0,0.0,1965,1,5,False,True
566,1965-01-06,42.0,28.0,35.0,0.0,0.0,0.0,1965,1,6,False,True
567,1965-01-07,49.0,21.0,35.0,0.0,0.0,0.0,1965,1,7,False,True
568,1965-01-08,59.0,40.0,49.5,0.93,0.0,0.0,1965,1,8,False,True
569,1965-01-09,60.0,33.0,46.5,0.12,0.0,0.0,1965,1,9,False,True
570,1965-01-10,33.0,28.0,30.5,0.08,0.3,0.025,1965,1,10,False,True
571,1965-01-11,31.0,14.0,22.5,0.19,2.3,2.0,1965,1,11,False,True
572,1965-01-12,36.0,19.0,27.5,0.0,0.0,2.0,1965,1,12,False,True
573,1965-01-13,36.0,26.0,31.0,0.0,0.0,0.025,1965,1,13,False,True
574,1965-01-14,31.0,6.0,18.5,0.23,2.0,3.0,1965,1,14,False,True
575,1965-01-15,19.0,-3.0,8.0,0.0025,0.0025,3.0,1965,1,15,False,True
576,1965-01-16,21.0,9.0,15.0,0.05,0.5,3.0,1965,1,16,False,True
577,1965-01-17,14.0,-18.0,-2.0,0.03,0.3,3.0,1965,1,17,False,True
578,1965-01-18,20.0,10.0,15.0,0.14,2.0,5.0,1965,1,18,False,True
579,1965-01-19,23.0,-8.0,7.5,0.02,0.3,5.0,1965,1,19,False,True
580,1965-01-20,33.0,14.0,23.5,0.02,0.4,5.0,1965,1,20,False,True
581,1965-01-21,36.0,16.0,26.0,0.03,0.8,5.0,1965,1,21,False,True
583,1965-01-23,41.0,35.0,38.0,0.2,0.0,0.025,1965,1,23,False,True
584,1965-01-24,39.0,35.0,37.0,1.02,0.0,0.025,1965,1,24,False,True
586,1965-01-26,54.0,29.0,41.5,0.0,0.0,0.0,1965,1,26,False,True
587,1965-01-27,44.0,18.0,31.0,0.38,3.0,2.0,1965,1,27,False,True
589,1965-01-29,15.0,-2.0,6.5,0.12,2.0,3.0,1965,1,29,False,True
590,1965-01-30,22.0,-7.0,7.5,0.0,0.0,3.0,1965,1,30,False,True
591,1965-01-31,17.0,-8.0,4.5,0.0,0.0,2.0,1965,1,31,False,True
592,1965-02-01,28.0,-1.0,13.5,0.0,0.0,1.0,1965,2,1,False,True
593,1965-02-02,28.0,10.0,19.0,0.12,2.0,3.0,1965,2,2,False,True
594,1966-01-01,62.0,39.0,50.5,0.2,0.0,0.0,1966,1,1,False,True
595,1966-01-02,42.0,37.0,39.5,0.4,0.0,0.0,1966,1,2,False,True
596,1966-01-03,43.0,34.0,38.5,0.94,0.0,0.0,1966,1,3,False,True
597,1966-01-04,43.0,18.0,30.5,0.0,0.0,0.0,1966,1,4,False,True
598,1966-01-05,51.0,15.0,33.0,0.0,0.0,0.0,1966,1,5,False,True
600,1966-01-07,40.0,32.0,36.0,0.36,0.0,0.0,1966,1,7,False,True
603,1966-01-10,43.0,17.0,30.0,0.0,0.0,1.0,1966,1,10,False,True
604,1966-01-11,39.0,14.0,26.5,0.0,0.0,0.025,1966,1,11,False,True
606,1966-01-13,39.0,15.0,27.0,0.0,0.0,0.025,1966,1,13,False,True
607,1966-01-14,35.0,25.0,30.0,0.04,0.0025,0.025,1966,1,14,False,True
608,1966-01-15,34.0,26.0,30.0,0.0,0.0,0.025,1966,1,15,False,True
609,1966-01-16,28.0,8.0,18.0,0.0,0.0,0.025,1966,1,16,False,True
610,1966-01-17,24.0,17.0,20.5,0.01,0.2,0.025,1966,1,17,False,True
612,1966-01-19,25.0,11.0,18.0,0.01,0.7,1.0,1966,1,19,False,True
614,1966-01-21,41.0,24.0,32.5,0.0,0.0,1.0,1966,1,21,False,True
615,1966-01-22,32.0,20.0,26.0,0.0,0.0,0.025,1966,1,22,False,True
616,1966-01-23,30.0,26.0,28.0,0.8,9.8,10.0,1966,1,23,False,True
617,1966-01-24,26.0,10.0,18.0,0.12,2.1,11.0,1966,1,24,False,True
618,1966-01-25,31.0,-7.0,12.0,0.0,0.0,10.0,1966,1,25,False,True
619,1966-01-26,22.0,9.0,15.5,0.0,0.0,8.0,1966,1,26,False,True
621,1966-01-28,12.0,-5.0,3.5,0.03,0.6,8.0,1966,1,28,False,True
622,1966-01-29,10.0,-21.0,-5.5,0.0,0.0,8.0,1966,1,29,False,True
623,1966-01-30,12.0,7.0,9.5,0.3,3.0,11.0,1966,1,30,False,True
624,1966-01-31,18.0,0.0,9.0,0.06,1.9,13.0,1966,1,31,False,True
625,1966-02-01,23.0,10.0,16.5,0.02,0.5,12.0,1966,2,1,False,True
626,1966-02-02,28.0,22.0,25.0,0.3,4.0,15.0,1966,2,2,False,True
627,1967-01-01,42.0,27.0,34.5,0.02,0.2,0.025,1967,1,1,False,False
628,1967-01-02,39.0,30.0,34.5,0.0025,0.0,0.025,1967,1,2,False,False
629,1967-01-03,40.0,17.0,28.5,0.0,0.0,0.025,1967,1,3,False,False
631,1967-01-05,28.0,10.0,19.0,0.0,0.0,0.025,1967,1,5,False,False
632,1967-01-06,35.0,22.0,28.5,0.0,0.0,0.025,1967,1,6,False,False
633,1967-01-07,49.0,31.0,40.0,0.02,0.0,0.025,1967,1,7,False,False
635,1967-01-09,31.0,20.0,25.5,0.0,0.0,0.0,1967,1,9,False,False
638,1967-01-12,40.0,16.0,28.0,0.0025,0.0025,0.025,1967,1,12,False,False
639,1967-01-13,44.0,23.0,33.5,0.0025,0.0025,0.0,1967,1,13,False,False
640,1967-01-14,44.0,31.0,37.5,0.0,0.0,0.0,1967,1,14,False,False
641,1967-01-15,42.0,28.0,35.0,0.02,0.0,0.0,1967,1,15,False,False
642,1967-01-16,29.0,14.0,21.5,0.0025,0.0025,0.025,1967,1,16,False,False
643,1967-01-17,39.0,21.0,30.0,0.0025,0.0025,0.0,1967,1,17,False,False
644,1967-01-18,27.0,5.0,16.0,0.0025,0.0025,0.025,1967,1,18,False,False
645,1967-01-19,32.0,4.0,18.0,0.0,0.0,0.0,1967,1,19,False,False
646,1967-01-20,41.0,13.0,27.0,0.0,0.0,0.0,1967,1,20,False,False
648,1967-01-22,58.0,35.0,46.5,0.0,0.0,0.0,1967,1,22,False,False
649,1967-01-23,62.0,40.0,51.0,0.0,0.0,0.0,1967,1,23,False,False
651,1967-01-25,67.0,39.0,53.0,0.0,0.0,0.0,1967,1,25,False,False
652,1967-01-26,55.0,42.0,48.5,0.02,0.0,0.0,1967,1,26,False,False
653,1967-01-27,55.0,35.0,45.0,0.0,0.0,0.0,1967,1,27,False,False
654,1967-01-28,35.0,20.0,27.5,0.65,1.0,1.0,1967,1,28,False,False
655,1967-01-29,28.0,18.0,23.0,0.05,2.0,3.0,1967,1,29,False,False
656,1967-01-30,32.0,10.0,21.0,0.01,0.1,2.0,1967,1,30,False,False
657,1967-01-31,38.0,6.0,22.0,0.0,0.0,1.0,1967,1,31,False,False
658,1967-02-01,41.0,32.0,36.5,0.49,0.0,0.025,1967,2,1,False,False
659,1967-02-02,56.0,32.0,44.0,0.02,0.0,0.025,1967,2,2,False,False
660,1968-01-01,30.0,-3.0,13.5,0.38,3.8,7.0,1968,1,1,False,True
661,1968-01-02,28.0,-4.0,12.0,0.0,0.0,7.0,1968,1,2,False,True
662,1968-01-03,37.0,25.0,31.0,0.02,0.2,7.0,1968,1,3,False,True
663,1968-01-04,30.0,13.0,21.5,0.02,0.3,5.0,1968,1,4,False,True
664,1968-01-05,13.0,-6.0,3.5,0.0,0.0,5.0,1968,1,5,False,True
665,1968-01-06,32.0,-2.0,15.0,0.0,0.0,5.0,1968,1,6,False,True
666,1968-01-07,28.0,5.0,16.5,0.08,1.2,5.0,1968,1,7,False,True
667,1968-01-08,10.0,-6.0,2.0,0.01,0.2,5.0,1968,1,8,False,True
669,1968-01-10,28.0,19.0,23.5,0.02,0.2,5.0,1968,1,10,False,True
670,1968-01-11,24.0,3.0,13.5,0.0,0.0,5.0,1968,1,11,False,True
671,1968-01-12,33.0,-10.0,11.5,0.0,0.0,5.0,1968,1,12,False,True
672,1968-01-13,29.0,17.0,23.0,0.0,0.0,5.0,1968,1,13,False,True
673,1968-01-14,40.0,26.0,33.0,0.07,0.7,5.0,1968,1,14,False,True
674,1968-01-15,33.0,22.0,27.5,0.2,1.4,4.0,1968,1,15,False,True
675,1968-01-16,23.0,2.0,12.5,0.09,1.0,5.0,1968,1,16,False,True
676,1968-01-17,34.0,6.0,20.0,0.0,0.0,5.0,1968,1,17,False,True
677,1968-01-18,45.0,10.0,27.5,0.0,0.0,4.0,1968,1,18,False,True
681,1968-01-22,38.0,21.0,29.5,0.0,0.0,2.0,1968,1,22,False,True
682,1968-01-23,37.0,22.0,29.5,0.05,0.0,1.0,1968,1,23,False,True
683,1968-01-24,22.0,3.0,12.5,0.11,0.8,1.0,1968,1,24,False,True
684,1968-01-25,30.0,0.0,15.0,0.0,0.0,1.0,1968,1,25,False,True
685,1968-01-26,36.0,1.0,18.5,0.0,0.0,1.0,1968,1,26,False,True
687,1968-01-28,41.0,32.0,36.5,0.02,0.0,0.025,1968,1,28,False,True
688,1968-01-29,43.0,33.0,38.0,0.32,0.0,0.025,1968,1,29,False,True
689,1968-01-30,40.0,35.0,37.5,0.63,0.0,0.025,1968,1,30,False,True
690,1968-01-31,44.0,34.0,39.0,0.54,0.0,0.025,1968,1,31,False,True
691,1968-02-01,44.0,37.0,40.5,0.0,0.0,0.025,1968,2,1,False,True
692,1968-02-02,52.0,35.0,43.5,0.06,0.0,0.0,1968,2,2,False,True
693,1969-01-01,32.0,3.0,17.5,0.1,0.0025,0.025,1969,1,1,False,False
694,1969-01-02,19.0,9.0,14.0,0.0025,0.0025,0.025,1969,1,2,False,False
695,1969-01-03,30.0,11.0,20.5,0.0025,0.0025,0.025,1969,1,3,False,False
696,1969-01-04,19.0,7.0,13.0,0.03,0.5,0.025,1969,1,4,False,False
697,1969-01-05,20.0,-3.0,8.5,0.01,0.2,0.025,1969,1,5,False,False
698,1969-01-06,28.0,7.0,17.5,0.0,0.0,0.025,1969,1,6,False,False
699,1969-01-07,32.0,17.0,24.5,0.25,3.2,3.0,1969,1,7,False,False
700,1969-01-08,24.0,8.0,16.0,0.06,1.0,4.0,1969,1,8,False,False
701,1969-01-09,42.0,22.0,32.0,0.21,0.0,1.0,1969,1,9,False,False
702,1969-01-10,22.0,13.0,17.5,0.0025,0.1,1.0,1969,1,10,False,False
703,1969-01-11,19.0,14.0,16.5,0.01,0.1,1.0,1969,1,11,False,False
704,1969-01-12,22.0,11.0,16.5,0.01,0.1,1.0,1969,1,12,False,False
705,1969-01-13,24.0,14.0,19.0,0.02,0.3,1.0,1969,1,13,False,False
706,1969-01-14,27.0,19.0,23.0,0.0025,0.0025,1.0,1969,1,14,False,False
708,1969-01-16,41.0,5.0,23.0,0.0,0.0,1.0,1969,1,16,False,False
709,1969-01-17,41.0,32.0,36.5,0.0025,0.0,0.025,1969,1,17,False,False
710,1969-01-18,49.0,35.0,42.0,0.35,0.0,0.025,1969,1,18,False,False
711,1969-01-19,49.0,29.0,39.0,0.1,0.0,0.025,1969,1,19,False,False
712,1969-01-20,39.0,23.0,31.0,0.0,0.0,0.0,1969,1,20,False,False
713,1969-01-21,42.0,34.0,38.0,0.0,0.0,0.0,1969,1,21,False,False
714,1969-01-22,49.0,33.0,41.0,0.01,0.0,0.0,1969,1,22,False,False
716,1969-01-24,56.0,40.0,48.0,0.0025,0.0,0.0,1969,1,24,False,False
717,1969-01-25,40.0,20.0,30.0,0.09,0.0,0.0,1969,1,25,False,False
718,1969-01-26,24.0,10.0,17.0,0.0025,0.0025,0.025,1969,1,26,False,False
720,1969-01-28,36.0,11.0,23.5,0.0,0.0,0.025,1969,1,28,False,False
721,1969-01-29,43.0,23.0,33.0,0.27,0.0,0.0,1969,1,29,False,False
722,1969-01-30,55.0,38.0,46.5,0.65,0.0,0.0,1969,1,30,False,False
723,1969-01-31,53.0,33.0,43.0,0.64,0.0,0.0,1969,1,31,False,False
724,1969-02-01,41.0,31.0,36.0,0.13,0.0,0.0,1969,2,1,False,False
725,1969-02-02,46.0,28.0,37.0,0.11,0.0,0.0,1969,2,2,False,False
726,1970-01-01,29.0,22.0,25.5,0.0025,0.1,3.0,1970,1,1,True,False
728,1970-01-03,30.0,20.0,25.0,0.14,2.0,5.0,1970,1,3,True,False
729,1970-01-04,20.0,9.0,14.5,0.27,3.0,6.0,1970,1,4,True,False
730,1970-01-05,36.0,10.0,23.0,0.01,0.3,6.0,1970,1,5,True,False
731,1970-01-06,33.0,24.0,28.5,0.0025,0.1,3.0,1970,1,6,True,False
732,1970-01-07,24.0,10.0,17.0,0.26,3.2,5.0,1970,1,7,True,False
733,1970-01-08,10.0,-3.0,3.5,0.03,0.5,5.0,1970,1,8,True,False
734,1970-01-09,5.0,-4.0,0.5,0.01,0.0025,5.0,1970,1,9,True,False
735,1970-01-10,17.0,2.0,9.5,0.08,0.8,5.0,1970,1,10,True,False
737,1970-01-12,26.0,21.0,23.5,0.25,2.5,7.0,1970,1,12,True,False
738,1970-01-13,25.0,20.0,22.5,0.01,0.3,6.0,1970,1,13,True,False
739,1970-01-14,23.0,11.0,17.0,0.09,1.5,7.0,1970,1,14,True,False
740,1970-01-15,35.0,-9.0,13.0,0.0025,0.0025,7.0,1970,1,15,True,False
741,1970-01-16,47.0,7.0,27.0,0.0,0.0,6.0,1970,1,16,True,False
742,1970-01-17,38.0,28.0,33.0,0.12,0.0,4.0,1970,1,17,True,False
743,1970-01-18,36.0,20.0,28.0,0.09,0.0025,3.0,1970,1,18,True,False
745,1970-01-20,19.0,0.0,9.5,0.05,0.6,3.0,1970,1,20,True,False
746,1970-01-21,16.0,0.0,8.0,0.26,3.6,6.0,1970,1,21,True,False
747,1970-01-22,15.0,-10.0,2.5,0.0025,0.3,6.0,1970,1,22,True,False
748,1970-01-23,22.0,-7.0,7.5,0.0,0.0,6.0,1970,1,23,True,False
749,1970-01-24,22.0,-4.0,9.0,0.03,1.0,6.0,1970,1,24,True,False
750,1970-01-25,46.0,20.0,33.0,0.08,1.0,6.0,1970,1,25,True,False
751,1970-01-26,48.0,33.0,40.5,0.1,0.0,2.0,1970,1,26,True,False
753,1970-01-28,46.0,25.0,35.5,0.16,2.0,3.0,1970,1,28,True,False
754,1970-01-29,58.0,37.0,47.5,0.56,0.0,2.0,1970,1,29,True,False
756,1970-01-31,41.0,18.0,29.5,0.0025,0.1,0.025,1970,1,31,True,False
757,1970-02-01,51.0,25.0,38.0,0.0,0.0,0.025,1970,2,1,True,False
758,1970-02-02,50.0,33.0,41.5,0.21,0.0,0.025,1970,2,2,True,False
760,1971-01-02,35.0,11.0,23.0,0.0,0.0,5.0,1971,1,2,False,True
761,1971-01-03,46.0,27.0,36.5,0.0,0.0,4.0,1971,1,3,False,True
762,1971-01-04,47.0,21.0,34.0,0.53,0.0,3.0,1971,1,4,False,True
763,1971-01-05,46.0,27.0,36.5,0.87,0.0,0.025,1971,1,5,False,True
764,1971-01-06,28.0,14.0,21.0,0.0,0.0,0.025,1971,1,6,False,True
765,1971-01-07,24.0,12.0,18.0,0.0,0.0,0.025,1971,1,7,False,True
766,1971-01-08,20.0,5.0,12.5,0.0,0.0,0.025,1971,1,8,False,True
767,1971-01-09,30.0,18.0,24.0,0.0025,0.3,0.025,1971,1,9,False,True
768,1971-01-10,43.0,28.0,35.5,0.0025,0.0025,0.025,1971,1,10,False,True
769,1971-01-11,46.0,30.0,38.0,0.0,0.0,0.025,1971,1,11,False,True
770,1971-01-12,43.0,28.0,35.5,0.0,0.0,0.025,1971,1,12,False,True
771,1971-01-13,31.0,22.0,26.5,0.0,0.0,0.025,1971,1,13,False,True
773,1971-01-15,36.0,22.0,29.0,0.0025,0.0,0.025,1971,1,15,False,True
774,1971-01-16,22.0,14.0,18.0,0.01,0.4,0.025,1971,1,16,False,True
775,1971-01-17,25.0,12.0,18.5,0.04,1.0,1.0,1971,1,17,False,True
776,1971-01-18,19.0,-4.0,7.5,0.0025,0.1,1.0,1971,1,18,False,True
777,1971-01-19,16.0,-8.0,4.0,0.17,2.5,3.0,1971,1,19,False,True
778,1971-01-20,23.0,10.0,16.5,0.0025,0.3,3.0,1971,1,20,False,True
779,1971-01-21,36.0,5.0,20.5,0.0025,0.1,2.0,1971,1,21,False,True
780,1971-01-22,42.0,24.0,33.0,0.06,1.1,3.0,1971,1,22,False,True
783,1971-01-25,42.0,31.0,36.5,0.08,1.2,1.0,1971,1,25,False,True
784,1971-01-26,45.0,16.0,30.5,0.06,0.0,0.025,1971,1,26,False,True
787,1971-01-29,24.0,6.0,15.0,0.02,0.4,1.0,1971,1,29,False,True
789,1971-01-31,16.0,-10.0,3.0,0.08,1.0,1.0,1971,1,31,False,True
790,1971-02-01,6.0,-2.0,2.0,0.0025,0.0025,1.0,1971,2,1,False,True
791,1971-02-02,11.0,-8.0,1.5,0.0,0.0,1.0,1971,2,2,False,True
792,1972-01-01,47.0,24.0,35.5,0.0025,0.0025,0.0,1972,1,1,False,True
793,1972-01-02,42.0,33.0,37.5,0.32,0.0,0.0,1972,1,2,False,True
794,1972-01-03,46.0,22.0,34.0,0.45,0.0,0.0,1972,1,3,False,True
795,1972-01-04,42.0,27.0,34.5,0.0025,0.0,0.0,1972,1,4,False,True
796,1972-01-05,40.0,17.0,28.5,0.4,0.5,0.025,1972,1,5,False,True
797,1972-01-06,27.0,13.0,20.0,0.06,1.0,1.0,1972,1,6,False,True
